# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-147.57818124841393,0.0,-0.3317617600875495,-3.014211160852617,0.0,0.0
 0.08939559969252038,0.020818048301623836,0.23287553719901558,2.605,-147.57818124841393,0.0,-0.3317617600875495,-3.014211160852617,0.0,0.0
 0.12636245987592867,0.041595262647658254,0.5620497451758097,8.904575783380604,-147.97351481959464,0.0,-0.33090990284705435,-3.0219706070936088,-10.694269657182227,-289.2934267103945
 0.15468704082145968,0.06233264995805031,0.7321339493166963,6.004826848734795,-148.3670686373506,0.0,-0.32999794431292856,-3.0303219072532337,-13.894426841221248,-112.98162504832878
 0.1785322952311378,0.08303119804749767,0.8680363704170164,5.699348757845967,-148.7587941561487,0.0,-0.3290267820280773,-3.039266268344884,-16.427818804865538,-106.24302513694528
 0.19951176062744086,0.10369187554766257,0.9848047655115975,5.565842259982358,-149.1486437830387,0.0,-0.327997349923615,-3.048805120629429,-18.58243856674666,-102.70136636850638
 0.21845349987487284,0.12431563183774866,1.088799503608527,5.490242302381422,-149.53657089550998,0.0,-0.3269106161400763,-3.0589401219430417,-20.480015451795133,-100.17965405714973
 0.23584974964629168,0.14490339698340907,1.1834599650026327,5.441429195252651,-149.92252985774255,0.0,-0.3257675808308667,-3.069673162226612,-22.186331381991625,-98.08527427560198
 0.2520214487444101,0.1654560816839376,1.270904471807778,5.407255370916426,-150.30647603528573,0.0,-0.32456927405051356,-3.081006367362942,-23.741857625079163,-96.18817624850078
 0.26719167728403465,0.18597457722767408,1.3525501933040969,5.381970435254874,-150.68836580813948,0.0,-0.3233167534581823,-3.09294210492974,-25.173633466118694,-94.3806375296024
 0.2815229731938812,0.20645975545557868,1.429401664494969,5.3624928041622555,-151.06815658227433,0.0,-0.3220111021608456,-3.105482988907931,-26.5007977313424,-92.60601927225959
 0.2951381268304296,0.22691246873287918,1.5022021655633315,5.347020166774867,-151.4458067996029,0.0,-0.3206534264352878,-3.1186318858869684,-27.73749216570053,-90.83220559761834
 0.308132602216067,0.24733354992869908,1.5715202491661244,5.334427250476718,-151.82127594635716,0.0,-0.31924485361078997,-3.132391920150288,-28.894521372465686,-89.0400860695007
 0.3205823709826758,0.26772381240359666,1.6378025051827283,5.323974867258399,-152.194524560019,0.0,-0.31778652975460187,-3.146766481172788,-29.98036515046924,-87.21798760759866
 0.3325490742102754,0.2880840500048798,1.7014074147276357,5.315157260540315,-152.5655142346797,0.0,-0.3162796175881313,-3.1617592294620445,-31.001827955845428,-85.35874801510226
 0.34408354845657324,0.3084150370696065,1.762627982047143,5.307616629267442,-152.93420762495663,0.0,-0.3147252942410349,-3.1773741046505846,-31.96447297069011,-83.4580748362813
 0.3552283083184163,0.3287175284351398,1.8217073868988518,5.301092673515762,-153.30056844846527,0.0,-0.3131247491748241,-3.1936153326598884,-32.8729221670334,-81.5135729800331
 0.36601933990055785,0.34899225945713047,1.8788501236104251,5.2953914810277025,-153.66456148685816,0.0,-0.31147918205316977,-3.2104874342109295,-33.73106969636316,-79.5241421357654
 0.3764874255367049,0.3692399460348016,1.9342301239640634,5.290365619708647,-154.02615258550225,0.0,-0.30978980064370015,-3.227995233936492,-34.542237350017345,-77.48958900882187
 0.38665914137615126,0.38946128464337926,1.9879968068079925,5.285900991789364,-154.38530865178834,0.0,-0.3080578188856033,-3.2461438687629873,-35.30929018811836,-75.41036833985791
 0.396557621498246,0.40965695237354177,2.0402796672878103,5.28190791262138,-154.74199765214803,0.0,-0.30628445478243943,-3.264938799164071,-36.03472411522239,-73.28740555681512
 0.406203152079354,0.4298276069777233,2.0911918151696542,5.278314910074737,-155.09618860780049,0.0,-0.304470928576605,-3.2843858186230728,-36.720733263362185,-71.12197119393602
 0.4156136396646338,0.4499738869231151,2.1408327424930818,5.2750643230301115,-155.4478515892568,0.0,-0.3026184608315007,-3.3044910652585884,-37.36926256684014,-68.91558993100477
 0.4248049847038723,0.470096411451215,2.189290516479964,5.272109117872591,-155.7969577096594,0.0,-0.3007282705740902,-3.325261034125592,-37.982049298796085,-66.66997369154547
 0.43379138278530954,0.49019578064375047,2.2366435373093156,5.269410546942775,-156.14347911697496,0.0,-0.29880157355927084,-3.346702589575346,-38.5606562468367,-64.3869704855181
 0.44258556997968684,0.5102725754948063,2.282961961952806,5.266936400114936,-156.48738898507057,0.0,-0.29683958054811443,-3.368822978908337,-39.10649847384503,-62.06852491806379
 0.45119902447664295,0.5303273579889964,2.328308868558747,5.264659681195963,-156.8286615037743,0.0,-0.2948434957172058,-3.391629846090053,-39.620865104042664,-59.71664799290535
 0.45964213367585716,0.5503606711854964,2.3727412169872695,5.262557593434631,-157.16727186790928,0.0,-0.2928145149713564,-3.4151312481822207,-40.10493719144744,-57.33339176163133
 0.46792433370782827,0.5703730393077587,2.4163106475345,5.260610753065966,-157.50319626536714,0.0,-0.29075382452103965,-3.4393356704672944,-40.559802487393426,-54.92082951270271
 0.476054226753109,0.5903649678387489,2.4590641500007426,5.258802573185191,-157.836411864299,0.0,-0.2886625993567771,-3.46425204452633,-40.9864677279244,-52.481039806377204
 0.4840396803349619,0.6103369436215015,2.5010446279644265,5.257118776456878,-158.16689679940797,0.0,-0.28654200195220747,-3.4898897655038743,-41.385868907934785,-50.01609187461034
