# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,135.00351920674396,0.0,0.019222724682032025,52.021761563007026,0.0,0.0
 0.04948497398253463,0.006379026703385798,0.12890835722450272,2.605,135.00351920674396,0.0,0.019222724682032025,52.021761563007026,0.0,0.0
 0.06995123190164865,0.012746720470074184,0.3111313163282975,8.903579727372223,135.01053870470363,0.0,0.0191698164149355,52.165340468304365,0.3429790627779449,16.758269349162603
 0.08563441362873248,0.019103123537583474,0.4053006066066427,6.004476127170101,135.01752645769602,0.0,0.01911574279467069,52.31290307373207,0.4455571014859162,6.540639552165987
 0.09883831606373934,0.025448278141632225,0.48055146084888883,5.699137403707043,135.02448215683143,0.0,0.019060496226029046,52.464531255718214,0.526791164175961,6.152276805277868
 0.11045574150551629,0.031782226516144596,0.5452110199679112,5.565739108296988,135.03140549229158,0.0,0.019004071911216426,52.62030183172419,0.5959440406864149,5.952513046632186
 0.12094479458471333,0.0381050108932458,0.6027983965150482,5.490235973860229,135.03829615335331,0.0,0.018946457798082943,52.7803144343521,0.6569383346348026,5.815042929791043
 0.13057774102193548,0.044416673503270256,0.6552162052553205,5.4415135682398805,135.04515382843542,0.0,0.01888765038941321,52.9446479251074,0.7118979770909087,5.705382336990835
 0.1395320622002908,0.05071725657476047,0.7036360373939002,5.407426333513893,135.05197820506046,0.0,0.018827640332675567,53.11340042248893,0.7621322140598388,5.610055298257344
 0.14793109660057724,0.05700680233447546,0.7488415286762599,5.382224804415365,135.05876896989642,0.0,0.018766419619869214,53.286669500943894,0.8085173261965171,5.522672003236025
 0.1558646898381535,0.06328535300738555,0.7913880236728917,5.362827879190592,135.06552580875854,0.0,0.018703981645894686,53.464552036677645,0.8516744758391558,5.439798632255489
 0.1634007012869531,0.06955295081668234,0.8316863438809031,5.347433517292539,135.07224840663457,0.0,0.018640319753867943,53.647148396823816,0.8920631187600339,5.359418997075881
 0.17059187693866912,0.07580963798377814,0.8700506662777444,5.33491660542133,135.07893644771568,0.0,0.01857542570390139,53.83456702098463,0.9300344484700696,5.280267309417603
 0.17748018378024397,0.08205545672831317,0.9067277181727683,5.324538052465527,135.08558961533018,0.0,0.01850929114613005,54.0269204317466,0.965864002218957,5.201503732765722
 0.184099665559654,0.08829044926815464,0.9419155075304335,5.315792161724368,135.09220759206715,0.0,0.018441909172445016,54.22432084711437,0.9997726343979976,5.122550874679328
 0.19047839341189354,0.09451465781940169,0.9757758436208819,5.308321169174857,135.09879005972752,0.0,0.01837327595157886,54.42687535066754,1.0319405080196715,5.0429920145252805
 0.19663983912876679,0.10072812459638983,1.008442995768418,5.301864797425136,135.10533669933312,0.0,0.018303379776917143,54.634718406549446,1.062516803110966,4.962519593017038
 0.20260386716707793,0.10693089181169813,1.0400298549006755,5.296229147373698,135.11184719117637,0.0,0.01823221349893099,54.84797553838611,1.0916266324386512,4.880900817483147
 0.20838746731976945,0.11312300167614446,1.0706324263382385,5.291266793974594,135.11832121480649,0.0,0.018159774734707375,55.06676236951206,1.1193760735836276,4.79795290344587
 0.21400530640702614,0.11930449639880117,1.1003331755583028,5.286863642541209,135.12475844907965,0.0,0.018086051432210593,55.29122836723978,1.1458559373486563,4.713531903235671
 0.21947015081038523,0.12547541818699004,1.129203566051354,5.28293000900544,135.13115857211122,0.0,0.018011037855499807,55.52150897815377,1.1711446034206796,4.627518041772438
 0.2247931949966713,0.1316358092462939,1.157306015827385,5.279394420289087,135.13752126136063,0.0,0.017934729904844737,55.7577396094417,1.1953102448104627,4.539816042113944
 0.2299843204040027,0.137785711780555,1.1846954276187598,5.276199213506364,135.1438461936312,0.0,0.01785711681978507,56.00008165327308,1.2184125356730096,4.450343432258401
 0.23505230192831275,0.1439251679918856,1.211420401175681,5.273297352945588,135.15013304503285,0.0,0.01777819269633564,56.24868720239012,1.240504009634576,4.359028117130715
 0.24000497442115148,0.15005422008066815,1.2375242048903499,5.270650088899142,135.15638149108736,0.0,0.017697953307121563,56.50370879877987,1.2616311826660185,4.265812662151835
 0.24484936827790657,0.1561729102455642,1.2630455627310464,5.268225209457158,135.1625912066508,0.0,0.017616387563473113,56.765326965981416,1.2818354054335213,4.170639994378177
 0.24959182085521103,0.16228128068352043,1.2880192976917721,5.265995717119102,135.168761866019,0.0,0.01753349284493442,57.033701661383965,1.301153626231438,4.073466309471691
 0.2542380687856813,0.16837937358976862,1.312476862514523,5.263938814447937,135.1748931428626,0.0,0.017449259596737397,57.30902187889832,1.3196189560625946,3.9742454788217785
 0.25879332504796526,0.17446723115783955,1.3364467809366467,5.2620351176698525,135.18098471035034,0.0,0.01736368341159872,57.59146698862366,1.3372612070523033,3.872943688323428
 0.2632623437615512,0.1805448955795595,1.3599550172487873,5.260268040649465,135.18703624101397,0.0,0.017276756321695706,57.88123542289161,1.3541072551847273,3.7695183690351497
 0.267649475015426,0.1866124090450663,1.3830252879140217,5.258623307624604,135.19304740693693,0.0,0.017188472052066563,58.17852785115769,1.370181463716376,3.6639452073497774
 0.2719587115431067,0.19266981374280628,1.4056793259849736,5.257088564397002,135.19901787963727,0.0,0.01709882427684437,58.48355324372937,1.3855059154942304,3.5561871991515304
 0.27619372867938724,0.19871715185954877,1.4279371067796034,5.255653065474476,135.2049473301685,0.0,0.017007806616033908,58.796529298331855,1.4001007175229183,3.446220300658818
