# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-90.00076517091563,0.0,-0.002395960139066667,-417.3692139926604,0.0,0.0
 0.06748315507715225,0.011384940547917449,0.16870788769288064,2.5000000000000004,-90.00076517091563,0.0,-0.002395960139066667,-417.3692139926604,0.0,0.0
 0.0951213928782508,0.022620198457746363,0.4065113698885078,8.604147771902266,-90.00231780222228,0.0,-0.002473135730944526,-404.34497285682164,-0.0561769284215228,-2.0325799649675886
 0.11611545679904944,0.0337069982691298,0.5280921241932505,5.791196728914104,-90.0038993245452,0.0,-0.002553149565333105,-391.6730980347137,-0.07533188090152053,-0.912398502370048
 0.13363616953780671,0.04464656452184356,0.624379065842141,5.4956064336295976,-90.00551038302149,0.0,-0.0026360935900996978,-379.3492020752494,-0.09195165175694732,-0.9485784684239746
 0.14891624727449632,0.055440121755797336,0.7063810420307572,5.366594175873731,-90.00715163800191,0.0,-0.002722104655436721,-367.3628043663755,-0.1074114287061008,-1.0117603598332745
 0.1625901528519364,0.06608889451104011,0.7787660003160816,5.293656437466467,-90.00882376541966,0.0,-0.0028112912999500588,-355.70842481452013,-0.12228601464877065,-1.0878081509653474
 0.17503611893293525,0.07659410732776165,0.8440656794621798,5.246654114363264,-90.01052745695942,0.0,-0.002903787238663507,-344.3778478964108,-0.13688704666745766,-1.1731537691540297
 0.18650145816727143,0.08695698474629626,0.9038439427505178,5.213824211089648,-90.01226342053663,0.0,-0.0029997312129531983,-333.3632012367909,-0.1514097002903419,-1.2666571242298774
 0.19715856695272163,0.09717875130712708,0.9591500627999836,5.189598901812224,-90.01403238036046,0.0,-0.0030992457945027176,-322.65914558107926,-0.1659887179022179,-1.368008707181468
 0.20713341743995684,0.10726063155088857,1.0107299609816955,5.170994617685611,-90.01583507731526,0.0,-0.0032024841565467714,-312.2575947661508,-0.18072420805727982,-1.4772642631505006
 0.21652145391934682,0.11720385001836961,1.0591371783982597,5.156266437911153,-90.01767226935421,0.0,-0.0033096009124029212,-302.1512340815601,-0.19569502557699134,-1.5946697216801065
 0.2253970995825093,0.12700963125051906,1.1047963837546384,5.144324941438664,-90.0195447315107,0.0,-0.003420738975098576,-292.33449476254845,-0.21096630347377596,-1.720582194956993
 0.233819759463093,0.13667919978844667,1.1480421476140041,5.134454492108592,-90.02145325635233,0.0,-0.003536068906845005,-282.79991887721224,-0.22659407700997172,-1.855443975865822
 0.24183778048388446,0.14621378017342873,1.1891438498674445,5.126165439933351,-90.02339865410885,0.0,-0.0036557543499767154,-273.5413554267861,-0.24262816865803052,-1.9997567487639312
 0.24949115972066915,0.15561459694691113,1.2283223505113843,5.11911136660194,-90.02538175297254,0.0,-0.0037799787604060916,-264.55175105073016,-0.2591141510598595,-2.154078857427043
 0.2568134534252541,0.16488287465051285,1.2657615328648046,5.113040239013829,-90.02740339927888,0.0,-0.0039089143882030525,-255.82550567440416,-0.2760946757816997,-2.319017155950416
 0.26383315775393396,0.17401983782603048,1.3016165279479686,5.107764288115935,-90.02946445767807,0.0,-0.004042753895676784,-247.3561403451677,-0.29361042897042744,-2.495226631863244
 0.2705747297996919,0.18302671101544063,1.3360197188840617,5.103140736698204,-90.03156581135238,0.0,-0.00418169269589599,-239.13761070521113,-0.3117008407009758,-2.683411466607647
 0.2770593573665441,0.1919047187609059,1.3690852179155875,5.099059073268662,-90.03370836211108,0.0,-0.004325943076756885,-231.16346707679972,-0.3304045971220498,-2.8843223806225877
 0.28330554926070667,0.20065508560477666,1.4009122665681246,5.095432415754196,-90.03589303059447,0.0,-0.004475701829209915,-223.42864608935034,-0.3497600650744178,-3.0987629391368468
 0.28932959481504594,0.20927903608959658,1.4315878601893826,5.092191508937298,-90.0381207562791,0.0,-0.00463120672728194,-215.92644398901643,-0.36980558406309605,-3.327584230208703
 0.2951459264554438,0.2177777947581055,1.4611888031762181,5.089280463520954,-90.0403924976345,0.0,-0.004792666106486651,-208.65213177411763,-0.3905797495466036,-3.5716954891668746
 0.3007674092405915,0.22615258615324346,1.489783339240086,5.086653674261278,-90.04270923208237,0.0,-0.00496033035965914,-201.59947573909517,-0.41212159432457,-3.8320574128380014
 0.3062055746182004,0.23440463481815565,1.5174324596469824,5.084273553124836,-90.04507195598347,0.0,-0.005134444737978258,-194.7630271688854,-0.43447077038509413,-4.109690402675962
 0.31147081102164004,0.24253516529619543,1.544190964099606,5.0821088365839,-90.0474816846437,0.0,-0.0053152539371702345,-188.13776572495908,-0.45766770484463076,-4.405677671829284
 0.31657252068423614,0.2505454021309277,1.5701083292646847,5.080133304153977,-90.04993945218804,0.0,-0.005503032039949306,-181.71800431843607,-0.48175370746217483,-4.721162945460012
 0.32151924972924084,0.2584365698661347,1.59522942603369,5.0783247961343125,-90.05244631131427,0.0,-0.005698043315951203,-175.4988413655232,-0.5067710609209057,-5.05735269329011
 0.32631879691235594,0.2662098930458183,1.6195951166039813,5.076664452015467,-90.05500333325533,0.0,-0.005900567154453326,-169.4752341298703,-0.532763163585171,-5.4155322726497745
 0.3309783051586334,0.2738665962142035,1.6432427551774782,5.075136113856919,-90.05761160729443,0.0,-0.006110906433428576,-163.64184444547968,-0.5597745301129516,-5.7970423272370715
