# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,84.80561088597007,0.0,2.426527238724192,0.41211159060624236,0.0,0.0
 0.05106467446700019,0.006792800548785927,0.1330234769865355,2.605,84.80561088597007,0.0,2.426527238724192,0.41211159060624236,0.0,0.0
 0.07226128744634908,0.013602511993167126,0.3212641307842749,8.88069494787378,85.75119867175634,0.0,2.383251793566025,0.41959477496236963,44.61032461683975,2104.596836310689
 0.08856014829396952,0.020430754150538917,0.4189398401035298,5.992793621126907,86.68234203712686,0.0,2.338932328445443,0.4275455034924605,57.12935241768493,768.0921947789316
 0.10233188424099478,0.027279076856673686,0.4972737447535821,5.688019647731679,87.59875653726522,0.0,2.293734933746527,0.43597016607608885,66.54313614953566,683.5582506128528
 0.11449456697882038,0.03414896028527406,0.5648329054276184,5.55462656802921,88.50019828935145,0.0,2.247819443996777,0.44487558939428495,74.11537170847772,622.5793866506634
 0.12551898467872252,0.041041815415995074,0.6252353020678993,5.478964811068167,89.38646257791405,0.0,2.2013386825776755,0.45426903543485725,80.39102950267069,569.2507273421492
 0.1356847772849712,0.04795898463980217,0.6804357999154222,5.430024001629984,90.25738230440032,0.0,2.1544378559641766,0.46415820128284435,85.67160084998602,519.4451187278297
 0.14517411941634445,0.05490174249035025,0.7316374259069265,5.395698171975865,91.11282630977237,0.0,2.1072540892597345,0.47455122051811693,90.14787258474155,471.71570724131425
 0.15411352159807548,0.06187129649003404,0.779644304842564,5.370256081972296,91.9526975971481,0.0,2.059916094689023,0.4854566662099729,93.95161670789713,425.5031875542064
 0.16259506370328217,0.06886878809945676,0.8250258647100357,5.350626018777021,92.77693148026357,0.0,2.012543962693636,0.49688355560768804,97.17971954763772,380.60329120560556
 0.17068822388562854,0.07589529375926533,0.868202964169114,5.335011106447714,93.5854936816237,0.0,1.9652490641530704,0.5088413566709687,99.90685753679514,336.9682457423894
 0.17844694261766028,0.08295182601358338,0.9094971087410695,5.322289156001143,94.37837840219095,0.0,1.918134052157183,0.5213399964801074,102.19273928487894,294.62103564169337
 0.1859140770154441,0.09003933470467418,0.9491604561442355,5.311722715870461,95.15560638251857,0.0,1.8712929505654372,0.5343898718251656,104.08651283393141,253.61449897225947
 0.19312433538275955,0.0971587082288699,0.9873950642973194,5.302806946059482,95.91722297269231,0.0,1.8248113191848847,0.5480018616098264,105.62958376446358,214.01049059864545
 0.2001062815919669,0.10431077484432803,1.0243657572191618,5.295184439130721,96.66329622709529,0.0,1.7787664805872254,0.5621873421349098,106.85749102722623,175.86890903619104
 0.20688374624725187,0.11149630402167945,1.0602090225211638,5.288594942955829,97.39391503651369,0.0,1.733227802392444,0.5769582040050707,107.8011980259718,139.24189158399824
 0.21347684616833992,0.11871600782920066,1.095039343242616,5.282844358242968,98.10918731003585,0.0,1.6882570192036024,0.5923268724046103,108.48800747496338,104.17094495941308
 0.21990273748160194,0.1259705423447056,1.1289538154081005,5.2777849036273645,98.80923821502894,0.0,1.6439085894169638,0.6083063294624336,108.94222620110153,70.68571564550531
 0.22617618282296992,0.13326050908694256,1.1620355873934076,5.27330201909329,99.49420848373252,0.0,1.60023007504372,0.624910139857657,109.18565978200071,38.80380997247889
 0.232309985887661,0.14058645645984125,1.1943564694911908,5.269305479309673,100.16425279186991,0.0,1.557262538236846,0.6421524793964503,109.2379884177338,8.531189407484751
 0.23831532942587647,0.14794888120354324,1.2259789463917652,5.265723217887923,100.81953821395382,0.0,1.5150409473090285,0.6600481668671535,109.11705848532456,-20.1370548811575
 0.2442020417138859,0.15534822984668534,1.25695775181908,5.262496944247656,101.46024275834613,0.0,1.4735945860884505,0.6786126994768806,108.83911308139291,-47.215727613830026
 0.24997880920168028,0.1627849001549636,1.2873411166350508,5.2595789739101075,102.08655398389708,0.0,1.4329474619372229,0.6978622919280552,108.4189777196819,-72.72845282395491
 0.2556533480798838,0.17025924257150324,1.3171717697184713,5.256929897511658,102.69866769908562,0.0,1.3931187074556168,0.7178139196956114,107.87021259819329,-96.70655770753115
 0.26123254408712837,0.17777156164505817,1.3464877490950733,5.254516840515269,103.29678674348126,0.0,1.354122972957441,0.7384853665217518,107.20523953971333,-119.1879721767231
 0.2667225674759719,0.18532211744253826,1.3753230656218798,5.252312145956205,103.88111985071279,0.0,1.3159708062263444,0.7598952767558599,106.43544951356051,-140.21616514733873
 0.2721289683401869,0.19291112694277504,1.403708250801094,5.250292364943921,104.45188059135555,0.0,1.2786690177983693,0.7820632126692288,105.57129502191131,-159.83914499737546
 0.27745675626391764,0.20053876540886947,1.4316708125936917,5.248437474030889,105.0092863936854,0.0,1.2422210298481746,0.8050097172499333,104.62237054276736,-178.10853073135675
 0.2827104673411898,0.2082051677368337,1.4592356174913135,5.246730262131949,105.5535576398679,0.0,1.2066272072149964,0.8287563830987116,103.59748341264073,-195.0787005704107
 0.2878942209364268,0.21591042977858252,1.4864252129631863,5.24515584553548,106.08491683461935,0.0,1.1718851700520365,0.85332592779171,102.50471689852039,-210.80602965473096
 0.2930117680470794,0.22365460963766656,1.5132601013020266,5.243701280830663,106.60358784323549,0.0,1.1379900875584772,0.8787422763457187,101.35148683565045,-225.34820646191648
 0.29806653274234696,0.23143772893642112,1.5397589735564503,5.24235525329851,107.10979519575702,0.0,1.1049349528477557,0.9050306512819546,100.1445928819319,-238.7636272858528
